Secondary_School_Name,LSOA_CODE,Pupil_count
Brentford School for Girls,E01002632,"3"
Brentford School for Girls,E01002630,"3"
Brentford School for Girls,E01002629,"3"
Brentford School for Girls,E01002609,"3"
Brentford School for Girls,E01002602,"3"
Brentford School for Girls,E01002601,"3"
Brentford School for Girls,E01002598,"3"
Brentford School for Girls,E01002591,"3"
Brentford School for Girls,E01002590,"3"
Brentford School for Girls,E01002587,"3"
Brentford School for Girls,E01002584,"3"
Brentford School for Girls,E01002558,"3"
Brentford School for Girls,E01001360,"3"
Brentford School for Girls,E01001297,"3"
Brentford School for Girls,E01001293,"3"
Brentford School for Girls,E01001253,"3"
Brentford School for Girls,E01001248,"3"
St Richard Reynolds Catholic High School,E01003902,"13"
St Richard Reynolds Catholic High School,E01003910,"11"
St Richard Reynolds Catholic High School,E01003845,"10"
St Richard Reynolds Catholic High School,E01003901,"10"
St Richard Reynolds Catholic High School,E01003905,"10"
St Richard Reynolds Catholic High School,E01003904,"9"
St Richard Reynolds Catholic High School,E01003885,"9"
St Richard Reynolds Catholic High School,E01003880,"9"
St Richard Reynolds Catholic High School,E01003903,"8"
St Richard Reynolds Catholic High School,E01003844,"8"
St Richard Reynolds Catholic High School,E01003907,"7"
St Richard Reynolds Catholic High School,E01003882,"7"
St Richard Reynolds Catholic High School,E01033570,"6"
St Richard Reynolds Catholic High School,E01003909,"6"
St Richard Reynolds Catholic High School,E01003908,"6"
St Richard Reynolds Catholic High School,E01003906,"6"
St Richard Reynolds Catholic High School,E01003900,"6"
St Richard Reynolds Catholic High School,E01003862,"6"
St Richard Reynolds Catholic High School,E01003842,"6"
St Richard Reynolds Catholic High School,E01002613,"6"
St Richard Reynolds Catholic High School,E01003899,"5"
St Richard Reynolds Catholic High School,E01003896,"5"
St Richard Reynolds Catholic High School,E01003884,"5"
St Richard Reynolds Catholic High School,E01003883,"5"
St Richard Reynolds Catholic High School,E01003863,"5"
St Richard Reynolds Catholic High School,E01003839,"5"
St Richard Reynolds Catholic High School,E01003829,"5"
St Richard Reynolds Catholic High School,E01003827,"5"
St Richard Reynolds Catholic High School,E01003825,"5"
St Richard Reynolds Catholic High School,E01003819,"5"
St Richard Reynolds Catholic High School,E01003816,"5"
St Richard Reynolds Catholic High School,E01003812,"5"
St Richard Reynolds Catholic High School,E01002671,"5"
St Richard Reynolds Catholic High School,E01002617,"4"
St Richard Reynolds Catholic High School,E01002656,"4"
St Richard Reynolds Catholic High School,E01002668,"4"
St Richard Reynolds Catholic High School,E01002670,"4"
St Richard Reynolds Catholic High School,E01003822,"4"
St Richard Reynolds Catholic High School,E01003823,"4"
St Richard Reynolds Catholic High School,E01003824,"4"
St Richard Reynolds Catholic High School,E01003828,"4"
St Richard Reynolds Catholic High School,E01003830,"4"
St Richard Reynolds Catholic High School,E01003832,"4"
St Richard Reynolds Catholic High School,E01003833,"4"
St Richard Reynolds Catholic High School,E01003838,"4"
St Richard Reynolds Catholic High School,E01003841,"4"
St Richard Reynolds Catholic High School,E01003871,"4"
St Richard Reynolds Catholic High School,E01003898,"4"
St Richard Reynolds Catholic High School,E01002605,"3"
St Richard Reynolds Catholic High School,E01002654,"3"
St Richard Reynolds Catholic High School,E01002672,"3"
St Richard Reynolds Catholic High School,E01003810,"3"
St Richard Reynolds Catholic High School,E01003811,"3"
St Richard Reynolds Catholic High School,E01003813,"3"
St Richard Reynolds Catholic High School,E01003814,"3"
St Richard Reynolds Catholic High School,E01003820,"3"
St Richard Reynolds Catholic High School,E01003848,"3"
St Richard Reynolds Catholic High School,E01003864,"3"
St Richard Reynolds Catholic High School,E01003869,"3"
St Richard Reynolds Catholic High School,E01003870,"3"
St Richard Reynolds Catholic High School,E01003881,"3"
St Richard Reynolds Catholic High School,E01003897,"3"
Kingsley Academy,E01002589,"22"
Kingsley Academy,E01002588,"20"
Kingsley Academy,E01002660,"20"
Kingsley Academy,E01002642,"19"
Kingsley Academy,E01002585,"19"
Kingsley Academy,E01002664,"18"
Kingsley Academy,E01002665,"17"
Kingsley Academy,E01002586,"17"
Kingsley Academy,E01002661,"16"
Kingsley Academy,E01002666,"15"
Kingsley Academy,E01002645,"15"
Kingsley Academy,E01002649,"14"
Kingsley Academy,E01002587,"14"
Kingsley Academy,E01002648,"13"
Kingsley Academy,E01002669,"12"
Kingsley Academy,E01002662,"11"
Kingsley Academy,E01002640,"11"
Kingsley Academy,E01002663,"10"
Kingsley Academy,E01002641,"10"
Kingsley Academy,E01002620,"10"
Kingsley Academy,E01002568,"10"
Kingsley Academy,E01002632,"9"
Kingsley Academy,E01002638,"9"
Kingsley Academy,E01002654,"8"
Kingsley Academy,E01002636,"8"
Kingsley Academy,E01002624,"8"
Kingsley Academy,E01002583,"8"
Kingsley Academy,E01002584,"7"
Kingsley Academy,E01002677,"7"
Kingsley Academy,E01002686,"7"
Kingsley Academy,E01002621,"6"
Kingsley Academy,E01002622,"6"
Kingsley Academy,E01002639,"6"
Kingsley Academy,E01002646,"6"
Kingsley Academy,E01002647,"6"
Kingsley Academy,E01002650,"6"
Kingsley Academy,E01002657,"6"
Kingsley Academy,E01002679,"6"
Kingsley Academy,E01033084,"6"
Kingsley Academy,E01002566,"5"
Kingsley Academy,E01002592,"5"
Kingsley Academy,E01002643,"5"
Kingsley Academy,E01002651,"5"
Kingsley Academy,E01002672,"5"
Kingsley Academy,E01002674,"5"
Kingsley Academy,E01002684,"5"
Kingsley Academy,E01033082,"5"
Kingsley Academy,E01033083,"5"
Kingsley Academy,E01002558,"4"
Kingsley Academy,E01002559,"4"
Kingsley Academy,E01002596,"4"
Kingsley Academy,E01002619,"4"
Kingsley Academy,E01002635,"4"
Kingsley Academy,E01002659,"4"
Kingsley Academy,E01002670,"4"
Kingsley Academy,E01002683,"4"
Kingsley Academy,E01002447,"3"
Kingsley Academy,E01002557,"3"
Kingsley Academy,E01002564,"3"
Kingsley Academy,E01002565,"3"
Kingsley Academy,E01002567,"3"
Kingsley Academy,E01002593,"3"
Kingsley Academy,E01002605,"3"
Kingsley Academy,E01002606,"3"
Kingsley Academy,E01002627,"3"
Kingsley Academy,E01002630,"3"
Kingsley Academy,E01002667,"3"
Kingsley Academy,E01002673,"3"
Kingsley Academy,E01002675,"3"
Kingsley Academy,E01002682,"3"
St Thomas More Catholic School,E01002105,"18"
St Thomas More Catholic School,E01002095,"15"
St Thomas More Catholic School,E01002103,"15"
St Thomas More Catholic School,E01002036,"13"
St Thomas More Catholic School,E01002034,"13"
St Thomas More Catholic School,E01002102,"12"
St Thomas More Catholic School,E01002028,"12"
St Thomas More Catholic School,E01001975,"12"
St Thomas More Catholic School,E01002071,"11"
St Thomas More Catholic School,E01002075,"11"
St Thomas More Catholic School,E01002079,"11"
St Thomas More Catholic School,E01002089,"11"
St Thomas More Catholic School,E01002094,"11"
St Thomas More Catholic School,E01002097,"11"
St Thomas More Catholic School,E01001971,"10"
St Thomas More Catholic School,E01002029,"10"
St Thomas More Catholic School,E01002041,"10"
St Thomas More Catholic School,E01002085,"10"
St Thomas More Catholic School,E01002101,"10"
St Thomas More Catholic School,E01032575,"10"
St Thomas More Catholic School,E01002093,"9"
St Thomas More Catholic School,E01002090,"9"
St Thomas More Catholic School,E01002087,"9"
St Thomas More Catholic School,E01002081,"9"
St Thomas More Catholic School,E01002043,"9"
St Thomas More Catholic School,E01002039,"9"
St Thomas More Catholic School,E01001977,"9"
St Thomas More Catholic School,E01001976,"9"
St Thomas More Catholic School,E01002099,"8"
St Thomas More Catholic School,E01002077,"8"
St Thomas More Catholic School,E01002073,"8"
St Thomas More Catholic School,E01002040,"8"
St Thomas More Catholic School,E01001980,"8"
St Thomas More Catholic School,E01001974,"8"
St Thomas More Catholic School,E01002091,"7"
St Thomas More Catholic School,E01002086,"7"
St Thomas More Catholic School,E01002080,"7"
St Thomas More Catholic School,E01002076,"7"
St Thomas More Catholic School,E01002069,"7"
St Thomas More Catholic School,E01002066,"7"
St Thomas More Catholic School,E01002038,"7"
St Thomas More Catholic School,E01001978,"7"
St Thomas More Catholic School,E01002104,"6"
St Thomas More Catholic School,E01002098,"6"
St Thomas More Catholic School,E01002084,"6"
St Thomas More Catholic School,E01002082,"6"
St Thomas More Catholic School,E01002074,"6"
St Thomas More Catholic School,E01002045,"6"
St Thomas More Catholic School,E01002037,"6"
St Thomas More Catholic School,E01002032,"6"
St Thomas More Catholic School,E01001970,"6"
St Thomas More Catholic School,E01001969,"6"
St Thomas More Catholic School,E01002088,"5"
St Thomas More Catholic School,E01002070,"5"
St Thomas More Catholic School,E01002067,"5"
St Thomas More Catholic School,E01002048,"5"
St Thomas More Catholic School,E01002033,"5"
St Thomas More Catholic School,E01002030,"5"
St Thomas More Catholic School,E01002026,"5"
St Thomas More Catholic School,E01001983,"5"
St Thomas More Catholic School,E01001979,"5"
St Thomas More Catholic School,E01001553,"5"
St Thomas More Catholic School,E01001500,"5"
St Thomas More Catholic School,E01001425,"5"
St Thomas More Catholic School,E01001396,"5"
St Thomas More Catholic School,E01001395,"4"
St Thomas More Catholic School,E01001466,"4"
St Thomas More Catholic School,E01001559,"4"
St Thomas More Catholic School,E01001981,"4"
St Thomas More Catholic School,E01001999,"4"
St Thomas More Catholic School,E01002004,"4"
St Thomas More Catholic School,E01002027,"4"
St Thomas More Catholic School,E01002031,"4"
St Thomas More Catholic School,E01002044,"4"
St Thomas More Catholic School,E01002058,"4"
St Thomas More Catholic School,E01002072,"4"
St Thomas More Catholic School,E01002092,"4"
St Thomas More Catholic School,E01002096,"4"
St Thomas More Catholic School,E01001391,"3"
St Thomas More Catholic School,E01001426,"3"
St Thomas More Catholic School,E01001432,"3"
St Thomas More Catholic School,E01001481,"3"
St Thomas More Catholic School,E01001487,"3"
St Thomas More Catholic School,E01001509,"3"
St Thomas More Catholic School,E01001556,"3"
St Thomas More Catholic School,E01001557,"3"
St Thomas More Catholic School,E01001811,"3"
St Thomas More Catholic School,E01001982,"3"
St Thomas More Catholic School,E01001998,"3"
St Thomas More Catholic School,E01002000,"3"
St Thomas More Catholic School,E01002001,"3"
St Thomas More Catholic School,E01002042,"3"
St Thomas More Catholic School,E01002046,"3"
St Thomas More Catholic School,E01002050,"3"
St Thomas More Catholic School,E01002054,"3"
St Thomas More Catholic School,E01002055,"3"
St Thomas More Catholic School,E01002057,"3"
St Thomas More Catholic School,E01002064,"3"
St Thomas More Catholic School,E01002068,"3"
St Thomas More Catholic School,E01002078,"3"
St Thomas More Catholic School,E01023336,"3"
St Thomas More Catholic School,E01032574,"3"
Fulham College Boys' School,E01001912,"18"
Fulham College Boys' School,E01001892,"16"
Fulham College Boys' School,E01001885,"16"
Fulham College Boys' School,E01001886,"15"
Fulham College Boys' School,E01001903,"12"
Fulham College Boys' School,E01001911,"10"
Fulham College Boys' School,E01001947,"10"
Fulham College Boys' School,E01001887,"9"
Fulham College Boys' School,E01001893,"8"
Fulham College Boys' School,E01001883,"7"
Fulham College Boys' School,E01001868,"6"
Fulham College Boys' School,E01001923,"6"
Fulham College Boys' School,E01001900,"5"
Fulham College Boys' School,E01001919,"5"
Fulham College Boys' School,E01001934,"5"
Fulham College Boys' School,E01001953,"5"
Fulham College Boys' School,E01001954,"5"
Fulham College Boys' School,E01032788,"4"
Fulham College Boys' School,E01004574,"4"
Fulham College Boys' School,E01001943,"4"
Fulham College Boys' School,E01001899,"4"
Fulham College Boys' School,E01001888,"4"
Fulham College Boys' School,E01001884,"4"
Fulham College Boys' School,E01001875,"4"
Fulham College Boys' School,E01001874,"4"
Fulham College Boys' School,E01002912,"3"
Fulham College Boys' School,E01002904,"3"
Fulham College Boys' School,E01001956,"3"
Fulham College Boys' School,E01001952,"3"
Fulham College Boys' School,E01001938,"3"
Fulham College Boys' School,E01001929,"3"
Fulham College Boys' School,E01001918,"3"
Fulham College Boys' School,E01001908,"3"
Fulham College Boys' School,E01001891,"3"
Fulham College Boys' School,E01001890,"3"
Fulham College Boys' School,E01001882,"3"
Fulham College Boys' School,E01001871,"3"
Fulham College Boys' School,E01001866,"3"
Fulham College Boys' School,E01000596,"3"
St George's Catholic School,E01000551,"31"
St George's Catholic School,E01000552,"21"
St George's Catholic School,E01000550,"16"
St George's Catholic School,E01004754,"13"
St George's Catholic School,E01004719,"13"
St George's Catholic School,E01004679,"13"
St George's Catholic School,E01004674,"13"
St George's Catholic School,E01004710,"12"
St George's Catholic School,E01004702,"12"
St George's Catholic School,E01033605,"11"
St George's Catholic School,E01004722,"11"
St George's Catholic School,E01000640,"11"
St George's Catholic School,E01004757,"10"
St George's Catholic School,E01004721,"10"
St George's Catholic School,E01004720,"10"
St George's Catholic School,E01000930,"10"
St George's Catholic School,E01000638,"10"
St George's Catholic School,E01000935,"9"
St George's Catholic School,E01004711,"9"
St George's Catholic School,E01033601,"9"
St George's Catholic School,E01000641,"8"
St George's Catholic School,E01004670,"8"
St George's Catholic School,E01004678,"8"
St George's Catholic School,E01004723,"8"
St George's Catholic School,E01032512,"8"
St George's Catholic School,E01000544,"7"
St George's Catholic School,E01004677,"7"
St George's Catholic School,E01004718,"7"
St George's Catholic School,E01000553,"6"
St George's Catholic School,E01000561,"6"
St George's Catholic School,E01000931,"6"
St George's Catholic School,E01000974,"6"
St George's Catholic School,E01004675,"6"
St George's Catholic School,E01004708,"6"
St George's Catholic School,E01033602,"6"
St George's Catholic School,E01000488,"6"
St George's Catholic School,E01004729,"5"
St George's Catholic School,E01004725,"5"
St George's Catholic School,E01004709,"5"
St George's Catholic School,E01004647,"5"
St George's Catholic School,E01000973,"5"
St George's Catholic School,E01000639,"5"
St George's Catholic School,E01000548,"5"
St George's Catholic School,E01033604,"4"
St George's Catholic School,E01033598,"4"
St George's Catholic School,E01032513,"4"
St George's Catholic School,E01004756,"4"
St George's Catholic School,E01004755,"4"
St George's Catholic School,E01004752,"4"
St George's Catholic School,E01004724,"4"
St George's Catholic School,E01004696,"4"
St George's Catholic School,E01004676,"4"
St George's Catholic School,E01000929,"4"
St George's Catholic School,E01000637,"4"
St George's Catholic School,E01000585,"4"
St George's Catholic School,E01000547,"4"
St George's Catholic School,E01000532,"4"
St George's Catholic School,E01000502,"4"
St George's Catholic School,E01000490,"4"
St George's Catholic School,E01033485,"3"
St George's Catholic School,E01004714,"3"
St George's Catholic School,E01004703,"3"
St George's Catholic School,E01004660,"3"
St George's Catholic School,E01004652,"3"
St George's Catholic School,E01002906,"3"
St George's Catholic School,E01002904,"3"
St George's Catholic School,E01002872,"3"
St George's Catholic School,E01001877,"3"
St George's Catholic School,E01001754,"3"
St George's Catholic School,E01000965,"3"
St George's Catholic School,E01000932,"3"
St George's Catholic School,E01000644,"3"
St George's Catholic School,E01000605,"3"
St George's Catholic School,E01000584,"3"
St George's Catholic School,E01000580,"3"
St George's Catholic School,E01000558,"3"
St George's Catholic School,E01000557,"3"
St George's Catholic School,E01000554,"3"
St George's Catholic School,E01000535,"3"
St George's Catholic School,E01000525,"3"
St George's Catholic School,E01000505,"3"
St George's Catholic School,E01000492,"3"
St George's Catholic School,E01000491,"3"
St Andrew the Apostle Greek Orthodox School,E01000118,"8"
St Andrew the Apostle Greek Orthodox School,E01001499,"7"
St Andrew the Apostle Greek Orthodox School,E01000121,"6"
St Andrew the Apostle Greek Orthodox School,E01000123,"6"
St Andrew the Apostle Greek Orthodox School,E01001395,"6"
St Andrew the Apostle Greek Orthodox School,E01001497,"6"
St Andrew the Apostle Greek Orthodox School,E01001556,"5"
St Andrew the Apostle Greek Orthodox School,E01001419,"5"
St Andrew the Apostle Greek Orthodox School,E01000274,"5"
St Andrew the Apostle Greek Orthodox School,E01001534,"4"
St Andrew the Apostle Greek Orthodox School,E01001531,"4"
St Andrew the Apostle Greek Orthodox School,E01001452,"4"
St Andrew the Apostle Greek Orthodox School,E01001401,"4"
St Andrew the Apostle Greek Orthodox School,E01001398,"4"
St Andrew the Apostle Greek Orthodox School,E01000285,"4"
St Andrew the Apostle Greek Orthodox School,E01000168,"4"
St Andrew the Apostle Greek Orthodox School,E01000160,"4"
St Andrew the Apostle Greek Orthodox School,E01000159,"4"
St Andrew the Apostle Greek Orthodox School,E01001397,"3"
St Andrew the Apostle Greek Orthodox School,E01000284,"3"
St Andrew the Apostle Greek Orthodox School,E01000166,"3"
St Andrew the Apostle Greek Orthodox School,E01000161,"3"
St Andrew the Apostle Greek Orthodox School,E01000117,"3"
St Andrew the Apostle Greek Orthodox School,E01023910,"3"
St Andrew the Apostle Greek Orthodox School,E01002090,"3"
St Andrew the Apostle Greek Orthodox School,E01001566,"3"
St Andrew the Apostle Greek Orthodox School,E01001559,"3"
St Andrew the Apostle Greek Orthodox School,E01001528,"3"
St Andrew the Apostle Greek Orthodox School,E01001524,"3"
St Andrew the Apostle Greek Orthodox School,E01001514,"3"
St Andrew the Apostle Greek Orthodox School,E01001496,"3"
St Andrew the Apostle Greek Orthodox School,E01001494,"3"
St Andrew the Apostle Greek Orthodox School,E01001493,"3"
St Andrew the Apostle Greek Orthodox School,E01001477,"3"
St Andrew the Apostle Greek Orthodox School,E01001465,"3"
St Andrew the Apostle Greek Orthodox School,E01001463,"3"
St Andrew the Apostle Greek Orthodox School,E01001438,"3"
St Andrew the Apostle Greek Orthodox School,E01001415,"3"
St Andrew the Apostle Greek Orthodox School,E01001405,"3"
Heron Hall Academy,E01001477,"23"
Heron Hall Academy,E01001481,"22"
Heron Hall Academy,E01001476,"19"
Heron Hall Academy,E01001486,"12"
Heron Hall Academy,E01001508,"12"
Heron Hall Academy,E01001483,"11"
Heron Hall Academy,E01001502,"11"
Heron Hall Academy,E01033146,"11"
Heron Hall Academy,E01033151,"9"
Heron Hall Academy,E01001492,"9"
Heron Hall Academy,E01001489,"7"
Heron Hall Academy,E01001479,"7"
Heron Hall Academy,E01001487,"6"
Heron Hall Academy,E01001484,"6"
Heron Hall Academy,E01001482,"6"
Heron Hall Academy,E01001507,"5"
Heron Hall Academy,E01001555,"5"
Heron Hall Academy,E01001426,"4"
Heron Hall Academy,E01001461,"4"
Heron Hall Academy,E01001510,"4"
Heron Hall Academy,E01001559,"4"
Heron Hall Academy,E01001425,"3"
Heron Hall Academy,E01001430,"3"
Heron Hall Academy,E01001491,"3"
Heron Hall Academy,E01001503,"3"
Heron Hall Academy,E01001515,"3"
Oasis Academy South Bank,E01032582,"17"
Oasis Academy South Bank,E01032583,"13"
Oasis Academy South Bank,E01003014,"12"
Oasis Academy South Bank,E01032584,"11"
Oasis Academy South Bank,E01003930,"11"
Oasis Academy South Bank,E01003015,"10"
Oasis Academy South Bank,E01003017,"10"
Oasis Academy South Bank,E01003102,"9"
Oasis Academy South Bank,E01003933,"8"
Oasis Academy South Bank,E01003934,"7"
Oasis Academy South Bank,E01032639,"6"
Oasis Academy South Bank,E01003932,"6"
Oasis Academy South Bank,E01003111,"6"
Oasis Academy South Bank,E01033207,"5"
Oasis Academy South Bank,E01003999,"5"
Oasis Academy South Bank,E01003992,"5"
Oasis Academy South Bank,E01003016,"5"
Oasis Academy South Bank,E01032722,"4"
Oasis Academy South Bank,E01032719,"4"
Oasis Academy South Bank,E01003991,"4"
Oasis Academy South Bank,E01003938,"4"
Oasis Academy South Bank,E01003929,"4"
Oasis Academy South Bank,E01003122,"4"
Oasis Academy South Bank,E01003106,"4"
Oasis Academy South Bank,E01033208,"3"
Oasis Academy South Bank,E01032803,"3"
Oasis Academy South Bank,E01004563,"3"
Oasis Academy South Bank,E01004560,"3"
Oasis Academy South Bank,E01004539,"3"
Oasis Academy South Bank,E01004041,"3"
Oasis Academy South Bank,E01004012,"3"
Oasis Academy South Bank,E01003994,"3"
Oasis Academy South Bank,E01003963,"3"
Oasis Academy South Bank,E01003940,"3"
Oasis Academy South Bank,E01003939,"3"
Oasis Academy South Bank,E01003935,"3"
Oasis Academy South Bank,E01003927,"3"
Oasis Academy South Bank,E01003183,"3"
Oasis Academy South Bank,E01003181,"3"
Oasis Academy South Bank,E01003121,"3"
Oasis Academy South Bank,E01003109,"3"
Oasis Academy South Bank,E01003108,"3"
Oasis Academy South Bank,E01003098,"3"
Oasis Academy South Bank,E01003058,"3"
Oasis Academy South Bank,E01003043,"3"
Oasis Academy South Bank,E01003013,"3"
Ark All Saints Academy,E01003920,"15"
Ark All Saints Academy,E01003911,"12"
Ark All Saints Academy,E01003925,"12"
Ark All Saints Academy,E01003926,"12"
Ark All Saints Academy,E01003918,"10"
Ark All Saints Academy,E01003921,"10"
Ark All Saints Academy,E01003922,"10"
Ark All Saints Academy,E01003924,"10"
Ark All Saints Academy,E01003992,"9"
Ark All Saints Academy,E01003923,"9"
Ark All Saints Academy,E01003919,"9"
Ark All Saints Academy,E01004067,"7"
Ark All Saints Academy,E01003973,"7"
Ark All Saints Academy,E01003916,"7"
Ark All Saints Academy,E01003915,"7"
Ark All Saints Academy,E01004012,"6"
Ark All Saints Academy,E01003993,"6"
Ark All Saints Academy,E01003912,"6"
Ark All Saints Academy,E01003960,"5"
Ark All Saints Academy,E01003968,"5"
Ark All Saints Academy,E01004011,"5"
Ark All Saints Academy,E01003914,"4"
Ark All Saints Academy,E01003917,"4"
Ark All Saints Academy,E01003963,"4"
Ark All Saints Academy,E01003964,"4"
Ark All Saints Academy,E01003991,"4"
Ark All Saints Academy,E01004045,"4"
Ark All Saints Academy,E01004050,"4"
Ark All Saints Academy,E01004051,"4"
Ark All Saints Academy,E01004066,"4"
Ark All Saints Academy,E01003046,"3"
Ark All Saints Academy,E01003913,"3"
Ark All Saints Academy,E01003967,"3"
Ark All Saints Academy,E01003972,"3"
Ark All Saints Academy,E01003997,"3"
Ark All Saints Academy,E01004003,"3"
Ark All Saints Academy,E01004004,"3"
Ark All Saints Academy,E01004005,"3"
Ark All Saints Academy,E01004007,"3"
Ark All Saints Academy,E01004010,"3"
Ark All Saints Academy,E01004062,"3"
William Perkin Church of England High School,E01001269,"42"
William Perkin Church of England High School,E01001272,"42"
William Perkin Church of England High School,E01001312,"42"
William Perkin Church of England High School,E01001267,"38"
William Perkin Church of England High School,E01001307,"34"
William Perkin Church of England High School,E01001313,"29"
William Perkin Church of England High School,E01001265,"29"
William Perkin Church of England High School,E01001314,"28"
William Perkin Church of England High School,E01001271,"26"
William Perkin Church of England High School,E01001266,"24"
William Perkin Church of England High School,E01001268,"21"
William Perkin Church of England High School,E01001349,"18"
William Perkin Church of England High School,E01001270,"16"
William Perkin Church of England High School,E01001346,"12"
William Perkin Church of England High School,E01001308,"12"
William Perkin Church of England High School,E01001264,"12"
William Perkin Church of England High School,E01001344,"11"
William Perkin Church of England High School,E01001311,"11"
William Perkin Church of England High School,E01001343,"9"
William Perkin Church of England High School,E01001260,"7"
William Perkin Church of England High School,E01001322,"6"
William Perkin Church of England High School,E01001348,"5"
William Perkin Church of England High School,E01001261,"5"
William Perkin Church of England High School,E01000606,"5"
William Perkin Church of England High School,E01001309,"4"
William Perkin Church of England High School,E01001257,"4"
William Perkin Church of England High School,E01002541,"3"
William Perkin Church of England High School,E01002135,"3"
William Perkin Church of England High School,E01001317,"3"
William Perkin Church of England High School,E01000562,"3"
Riverside School,E01000092,"139"
Riverside School,E01000091,"62"
Riverside School,E01000093,"52"
Riverside School,E01000094,"35"
Riverside School,E01000095,"27"
Riverside School,E01000096,"20"
Riverside School,E01000049,"14"
Riverside School,E01033587,"12"
Riverside School,E01000052,"11"
Riverside School,E01000048,"9"
Riverside School,E01000051,"6"
Riverside School,E01000050,"6"
Riverside School,E01000012,"6"
Riverside School,E01033588,"5"
Riverside School,E01000087,"4"
Riverside School,E01000040,"4"
Riverside School,E01000010,"4"
Riverside School,E01000008,"4"
Riverside School,E01000083,"3"
Riverside School,E01000041,"3"
East London Science School,E01033586,"7"
East London Science School,E01003503,"6"
East London Science School,E01003497,"5"
East London Science School,E01003513,"5"
East London Science School,E01003535,"5"
East London Science School,E01003551,"5"
East London Science School,E01003598,"5"
East London Science School,E01003632,"5"
East London Science School,E01004271,"5"
East London Science School,E01004283,"5"
East London Science School,E01033584,"4"
East London Science School,E01033583,"4"
East London Science School,E01004236,"4"
East London Science School,E01004235,"4"
East London Science School,E01003631,"4"
East London Science School,E01003618,"4"
East London Science School,E01003596,"4"
East London Science School,E01003577,"4"
East London Science School,E01003576,"4"
East London Science School,E01003484,"4"
East London Science School,E01033578,"3"
East London Science School,E01004285,"3"
East London Science School,E01004281,"3"
East London Science School,E01004250,"3"
East London Science School,E01004244,"3"
East London Science School,E01004243,"3"
East London Science School,E01004238,"3"
East London Science School,E01004237,"3"
East London Science School,E01004232,"3"
East London Science School,E01004225,"3"
East London Science School,E01004215,"3"
East London Science School,E01004214,"3"
East London Science School,E01003609,"3"
East London Science School,E01003608,"3"
East London Science School,E01003600,"3"
East London Science School,E01003595,"3"
East London Science School,E01003594,"3"
East London Science School,E01003540,"3"
East London Science School,E01003536,"3"
East London Science School,E01003507,"3"
East London Science School,E01003480,"3"
Burntwood School,E01004615,"31"
Burntwood School,E01004495,"26"
Burntwood School,E01004617,"24"
Burntwood School,E01004531,"19"
Burntwood School,E01004613,"19"
Burntwood School,E01004497,"18"
Burntwood School,E01004525,"18"
Burntwood School,E01004491,"17"
Burntwood School,E01004527,"17"
Burntwood School,E01003386,"16"
Burntwood School,E01004529,"16"
Burntwood School,E01004614,"16"
Burntwood School,E01004524,"15"
Burntwood School,E01003394,"14"
Burntwood School,E01004535,"14"
Burntwood School,E01004522,"14"
Burntwood School,E01004616,"14"
Burntwood School,E01003398,"14"
Burntwood School,E01003409,"13"
Burntwood School,E01003395,"13"
Burntwood School,E01004624,"13"
Burntwood School,E01004618,"13"
Burntwood School,E01003397,"12"
Burntwood School,E01004610,"12"
Burntwood School,E01004612,"12"
Burntwood School,E01004521,"11"
Burntwood School,E01004537,"10"
Burntwood School,E01004517,"10"
Burntwood School,E01004498,"10"
Burntwood School,E01004492,"10"
Burntwood School,E01004623,"10"
Burntwood School,E01004611,"10"
Burntwood School,E01004563,"9"
Burntwood School,E01004562,"9"
Burntwood School,E01004540,"9"
Burntwood School,E01004539,"9"
Burntwood School,E01004536,"9"
Burntwood School,E01004526,"9"
Burntwood School,E01004520,"9"
Burntwood School,E01004473,"9"
Burntwood School,E01003388,"9"
Burntwood School,E01003372,"9"
Burntwood School,E01003392,"8"
Burntwood School,E01003405,"8"
Burntwood School,E01004490,"8"
Burntwood School,E01004493,"8"
Burntwood School,E01004513,"8"
Burntwood School,E01004528,"8"
Burntwood School,E01004533,"8"
Burntwood School,E01004622,"8"
Burntwood School,E01004476,"7"
Burntwood School,E01004481,"7"
Burntwood School,E01004482,"7"
Burntwood School,E01004547,"7"
Burntwood School,E01004600,"7"
Burntwood School,E01003396,"7"
Burntwood School,E01004515,"7"
Burntwood School,E01004591,"7"
Burntwood School,E01004474,"6"
Burntwood School,E01004496,"6"
Burntwood School,E01004532,"6"
Burntwood School,E01004546,"6"
Burntwood School,E01004570,"6"
Burntwood School,E01004575,"6"
Burntwood School,E01004621,"6"
Burntwood School,E01001012,"6"
Burntwood School,E01003157,"6"
Burntwood School,E01003368,"6"
Burntwood School,E01003407,"6"
Burntwood School,E01004645,"5"
Burntwood School,E01004633,"5"
Burntwood School,E01004626,"5"
Burntwood School,E01004587,"5"
Burntwood School,E01004584,"5"
Burntwood School,E01004580,"5"
Burntwood School,E01004558,"5"
Burntwood School,E01004543,"5"
Burntwood School,E01004538,"5"
Burntwood School,E01004530,"5"
Burntwood School,E01004485,"5"
Burntwood School,E01004484,"5"
Burntwood School,E01004483,"5"
Burntwood School,E01003478,"5"
Burntwood School,E01003393,"5"
Burntwood School,E01003387,"5"
Burntwood School,E01003367,"5"
Burntwood School,E01003122,"5"
Burntwood School,E01003034,"5"
Burntwood School,E01004625,"4"
Burntwood School,E01004609,"4"
Burntwood School,E01004582,"4"
